PostId,TypeId,IsBest,Score,API,Sentences
11088794,2,1,0,javax.xml.bind.JAXB,Jackson is a object-to-JSON library that offers support for a subset of JAXB annotations (maybe regrettably).
11088794,2,1,0,javax.xml.bind.JAXB,"EclipseLink MOXy is a JAXB implementation, that has been extended to support JSON-binding."
11097527,2,0,0,javax.xml.bind.JAXB,"StAXON provides support for JAXB, see https://github.com/beckchr/staxon/wiki/Using-JAXB."
11097527,2,0,0,javax.xml.bind.JAXB,"With StAXON, binding a JAXB-annotated model to JSON is as simple as code."
11092573,1,0,8,javax.xml.bind.JAXB,we are using a library that contains beans that are annotated with JAXB annotations.
11092573,1,0,8,javax.xml.bind.JAXB,nothing in the way we use these classes depends on JAXB.
11092573,1,0,8,javax.xml.bind.JAXB,"in other words, we don't need JAXB and do not depend on the annotations."
11092573,1,0,8,javax.xml.bind.JAXB,"this requires me to bundle JAXB in our application, which isn't allowed, because JAXB is in the javax."
11104697,1,0,9,javax.xml.bind.JAXB,Does JAXB always ignore 'extra' elements not specified in @XmlType/propOrder?
11105008,2,1,8,javax.xml.bind.JAXB,Some JAXB (JSR-222) implementations will complain if there are properties mapped to XML elements that are not included in the propOrder.
11106937,2,1,2,javax.xml.bind.JAXB,By default all public fields and properties are mapped to XML with JAXB unless they are mapped with @XmlTransient.
11107874,1,0,4,javax.xml.bind.JAXB,"Jersey/JAXB: Use same POJO for HTTP POST and GET, but return only a subset of the properties for GET in JSON response."
11107874,1,0,4,javax.xml.bind.JAXB,"I have a POJO, with Jersey/JAXB annotations that has HTTP POST and GET methods associated to it."
11108495,1,0,2,javax.xml.bind.JAXB,Do I have to generate the JAXB fault model myself using xjc to then be able to unmarshal the error?
11114428,1,0,6,javax.xml.bind.JAXB,JAXB XMLAdapter method does not throws Exception.
11114428,1,0,6,javax.xml.bind.JAXB,I am using JAXB XMLadapter to marshal and unmarshal Boolean values.
11152466,2,1,1,javax.xml.bind.JAXB,"Should anyone come along with a better answer I'll mark it as the selected one, but for now: It seems this stems from the fact that WebLogic supplies supplies JAXB 2.0 and JAXB 2.1, while this version of CXF makes use of JAXB 2.2 functionality."
11152466,2,1,1,javax.xml.bind.JAXB,"Currently I've downgraded CXF to v.2.2.12, which is the last CXF version to make use of JAXB 2.1."
11121719,1,0,3,javax.xml.bind.JAXB,I have read: http://weblogs.java.net/blog/jitu/archive/2008/08/control_of_jaxb.html http://www.techques.com/question/1-5627173/Specify-JAXB-Packages-in-SLSB-and-JAX-WS and some question on stackOverFlow.
11127661,1,0,2,javax.xml.bind.JAXB,"The above aren't supported, as evidenced here:  JAXB-273 - 2006 request to make xs:documentation elements from annotations JAXB-369 - 2007 request to make xs:documentation elements from comments SO-470001 - ""You can't do that"" stackoverflow question  So I understand I can't use the above to I comment my service."
11127661,1,0,2,javax.xml.bind.JAXB,"If that is the answer, why isn't there more attention on getting this feature into JAXB?"
11127837,1,0,4,javax.xml.bind.JAXB,JAXB doesn't unmarshal list of interfaces.
11127837,1,0,4,javax.xml.bind.JAXB,It seems JAXB can't read what it writes.
11127837,1,0,4,javax.xml.bind.JAXB,Or to give up on JAXB and look for something else?
11128035,2,1,4,javax.xml.bind.JAXB,The lax flag tells the JAXB (JSR-222) implementation to match elements to domain objects based their @XmlRootElement and @XmlElementDecl annotations.
11128191,1,0,5,javax.xml.bind.JAXB,JAXB: unmarshalling xml with multiple names for the same element.
11128191,1,0,5,javax.xml.bind.JAXB,I figure this will be easy for someone who really understands JAXB binding files...
11128191,1,0,5,javax.xml.bind.JAXB,Basic Question How do you configure JAXB to unmarshal multiple elements into the same class?
11128191,1,0,5,javax.xml.bind.JAXB,"I want JAXB to bind any instance of director, manager, or staff elements into an Employee object."
11132647,1,0,3,javax.xml.bind.JAXB,JAXB.
11132879,2,1,7,javax.xml.bind.JAXB,"The JAXB unmarshaller is able to interpret ""true"" and ""false"" strings in the XML document as boolean value."
31154097,2,0,0,javax.xml.bind.JAXB,"You can use the XML string to build a document again or used for JAXB unmarshal, etc."
11140560,2,1,4,javax.xml.bind.JAXB,Use the JAXB Value Constructor Plugin for the xjc tool.
11158773,2,1,3,javax.xml.bind.JAXB,With JAXB there are two type's of List supported.
11158773,2,1,3,javax.xml.bind.JAXB,"Fundamentally, XML (and by extension JAXB) likes to trace everything back to a single root node/object."
11152046,1,0,3,javax.xml.bind.JAXB,Unmarshalling XML using JAXB.
11152177,2,0,2,javax.xml.bind.JAXB,"If you want to stick with JAXB, you can either write an XML Schema Document on your own to validate such XML (it looks simple but it's just an instance, you need to find out what could change in these documente beforehand) or create a POJO with JAXB annotations matching these nodes."
11153463,2,0,4,javax.xml.bind.JAXB,Below is one way that you could map your use case with a JAXB (JSR-222) implementation: Items We will use the following class for the root object and annotate it with @XmlRootElement.
11153463,2,0,4,javax.xml.bind.JAXB,"The @XmlRootElement annotation tells JAXB that this class should be instantiated if the root element in the document being unmarshalled is items, you can also specify a different name @XmlRootElement(name=""foo"")."
11152917,1,0,3,javax.xml.bind.JAXB,Iterate through the elements in JAXB.
11153059,2,1,4,javax.xml.bind.JAXB,I've used JAXB in some projects at university.
11303062,2,0,0,javax.xml.bind.JAXB,"Look at your schemas, JAXB is seeing two properties with the same name and is having trouble figuring out what to call the fields in the generated Java code."
11158079,1,0,2,javax.xml.bind.JAXB,Cutting a XML with JAXB.
11160514,2,0,2,javax.xml.bind.JAXB,"In addition, you can use a combination of JAXB to selectively map a given piece of xml to java object if you wish work with it."
11160514,2,0,2,javax.xml.bind.JAXB,You need to regenerate your JAXB classes only if your schema changes.
11163409,2,0,0,javax.xml.bind.JAXB,Below is a link to an answer where I did something very similar but with JAXB (JSR-222):  http://stackoverflow.com/a/6414517/383861  For More Information  http://blog.bdoughan.com/2012/08/handle-middle-of-xml-document-with-jaxb.html
11162786,1,0,0,javax.xml.bind.JAXB,"I've been trying to use JAXB-RI and it's xjc to generate classes for my XSDs (when I say my XSDs, I mean horribly done XSDs."
11167436,1,0,3,javax.xml.bind.JAXB,create objects from xml which has muitiple classes using JAXB?
11167567,2,0,3,javax.xml.bind.JAXB,"Well, I've worked with JAXB a long time ago."
11167567,2,0,3,javax.xml.bind.JAXB,You could iterate through it in JAXB code in the following way: code.
11183505,1,0,1,javax.xml.bind.JAXB,How to Customise a Getter and Setter method for JAXB Bindings.
11183505,1,0,1,javax.xml.bind.JAXB,Our intention to use this entry was to tell JAXB to generate Calendar whenever we are using dateTime in our xsd files.
11183505,1,0,1,javax.xml.bind.JAXB,We expect that JAXB will create a getter setter method that set and return a com.time.XMLGregorianCalendar.
11183505,1,0,1,javax.xml.bind.JAXB,Does anyone know what should I use to tell JAXB to use javax.xml.datatype.XMLGregorianCalendar for the getter and setter method in my class ?
11188217,2,0,1,javax.xml.bind.JAXB,"Yes, it generates POJOs with JAXB annotations from XSDs."
11191770,2,1,3,javax.xml.bind.JAXB,"The jaxb-fluent-api is an JAXB extension, allowing you to generate your code in a fluent api style."
11191770,2,1,3,javax.xml.bind.JAXB,"There is a good example on the project wiki (I've shortened it a bit for brevity, visit the site for full example): Normal JAXB-generated code must be used like this: code."
11192623,1,0,3,javax.xml.bind.JAXB,"Remove xsi:type, xmlns:xs, and xmlns:xsi from JAXB Generics."
11192623,1,0,3,javax.xml.bind.JAXB,"When using JAXB, I'd like to remove the excess namespaces/types from my XML elements when using Generics."
11197236,2,1,1,javax.xml.bind.JAXB,"Test Generic Your JAXB (JSR-222) implementation is going to create mappings per class (i.e. TestGeneric, not type (i.e. TestGeneric<Integer>)."
11197236,2,1,1,javax.xml.bind.JAXB,This will result in the xsi:type attributes as your JAXB implementation is adding enough information to be able to unmarshal the same types.
11194027,1,0,2,javax.xml.bind.JAXB,"Jersey UnmarshalException JAXB, XML with multiple getEntity()."
11199059,1,0,2,javax.xml.bind.JAXB,JAXB unexpected element error while unmarshaling.
11205252,1,0,0,javax.xml.bind.JAXB,Unmarshalling BPEL document using JAXB.
11205252,1,0,0,javax.xml.bind.JAXB,"I am using JAXB to unmarshal BPEL document(generated by eclipse BPEL plug in) using BPEL schema xmlns:bpel=""http://docs.oasis-open.org/wsbpel/2.0/process/executable""."
11205344,1,0,1,javax.xml.bind.JAXB,JAXB builds incorrect XML.
11205344,1,0,1,javax.xml.bind.JAXB,I have some problems writing my java objects to an XML file using JAXB.
11214002,2,0,6,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11214002,2,0,6,javax.xml.bind.JAXB,JAXB implementations provide the ability to generate a Java model from an XML schema.
11214042,2,0,1,javax.xml.bind.JAXB,"Use JAXB, it is included in JavaSE now and you can use XJC to generate the classes from an XSD."
11217734,1,0,3,javax.xml.bind.JAXB,"I am trying to implement something which is  for writing back the content tree of java object to XML file (object marshalling) (I know there are a lot of APIs for doing that but its required from me), I want to let the user to reorder the tags as he/she wants, I know using annotation like what JAXB has may solve that, but I think using annotation may cause a lot of pain."
11218202,2,0,2,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11218202,2,0,2,javax.xml.bind.JAXB,In another answer I described the standard JAXB mechanisms for specifying the order of elements.
11218202,2,0,2,javax.xml.bind.JAXB,"In this answer I will explain how MOXy's external mapping document can be used to address this part of your question:  I want to let the user to reorder the tags as he/she wants, I know   using annotation like what JAXB has may solve that, but I think using   annotation may cause a lot of pain."
11218202,2,0,2,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to add a file called jaxb.properties in the same package as your domain model with the following entry (see Specifying EclipseLink MOXy as Your JAXB Provider): code.
11218202,2,0,2,javax.xml.bind.JAXB,binding-acb.xml MOXy has an external mapping document extension that allows you to override the mappings on the domain model (see Extending JAXB - Representing Metadata as XML).
11218017,2,0,1,javax.xml.bind.JAXB,JAXB (JSR-222) implementations provide a couple different mechanisms for specifying the order of XML elements when then content is marshalled to XML.
11218017,2,0,1,javax.xml.bind.JAXB,JAXB does not require the elements be in order when unmarshalling.
11219074,1,0,3,javax.xml.bind.JAXB,JAXB xsi:type subclass unmarshalling not working.
11219074,1,0,3,javax.xml.bind.JAXB,"I've tried the default implementation of JAXB, jaxb-impl-2.1.2 and based off this bug, I've tried jaxb-impl-2.2.6-b38.jar."
11224165,2,1,4,javax.xml.bind.JAXB,Without this setting the DOM input to your JAXB implemenation won't contain a properly formed xsi:type attribute.
11219454,1,0,2,javax.xml.bind.JAXB,I am trying to generate an XML document into a Java object using the JAXB Unmarshaller.
11219454,1,0,2,javax.xml.bind.JAXB,"in the XML document if there are elements to be presented to class Java object of class List, but the resulting object List is empty, although there is content in the it element, Whether the element in the XML document because that is not as complete as the class presentation on Java, makes JAXB can not be parsing the XML document to Class representation?"
11220512,1,0,2,javax.xml.bind.JAXB,Preventing a class member conversion to JAXB XML.
11220512,1,0,2,javax.xml.bind.JAXB,"Here is my JAXB class, code."
11220909,2,0,3,javax.xml.bind.JAXB,"If you have an XSD or DTD, you can easily create a representation of a document using JAXB."
11221136,1,0,14,javax.xml.bind.JAXB,I am not sure what will be my pojo when I use JAXB to convert it.
11223579,2,0,62,javax.xml.bind.JAXB,Doing this will let your JAXB implementation know that when a document starts with this element that it should instantiate this class.
11223579,2,0,62,javax.xml.bind.JAXB,"JAXB is configuration by exception, this means you only need to add annotations where your mapping differs from the default."
11223579,2,0,62,javax.xml.bind.JAXB,Demo Below is an example of how to use the JAXB APIs to read (unmarshal) the XML and populate your domain model and then write (marshal) the result back to XML.
11221764,2,0,5,javax.xml.bind.JAXB,I really encourage you to use JAXB.
11221764,2,0,5,javax.xml.bind.JAXB,JAXB is an annotation framework that maps Java classes to XML and XML schema (and viceversa).
11221764,2,0,5,javax.xml.bind.JAXB,"If you alos need to build a RESTful web-service, with automatic serialization/deserialization of Java Objects into XML, through JAXB, I also suggest you the reading of this book: Oreilly RESTful Java with JAX-RS - (Chapter 6."
11221697,2,0,1,javax.xml.bind.JAXB,You can try JAXB http://jaxb.java.net/ or XMLBeans http://xmlbeans.apache.org/
11224035,1,0,1,javax.xml.bind.JAXB,I use JAXB and JSONProvider class for generating response to client in my REST services.
11224328,2,0,0,javax.xml.bind.JAXB,According to a JAXB tutorial the absence of a value can be expressed in three different ways:  the element is omitted  with an empty String using @XmlElement(required = true) annotation  with the sepcial xsi:nil attribute using @XmlElement(nillable = true) annotation  Answering strictly your question: JAXB does not support translating empty objects to null.
11227012,1,0,2,javax.xml.bind.JAXB,JAXB.
11228688,1,0,4,javax.xml.bind.JAXB,Declaring JAXB as a dependency.
11228688,1,0,4,javax.xml.bind.JAXB,Why would you want to declare JAXB as a dependency of your Java application since it's anyway shipped with the JRE and cannot be overriden in your applications classpath?
11230856,2,0,1,javax.xml.bind.JAXB,"But if it isn't, then I'm guessing the Jersey team felt that the JAXB 2 API is mature enough to allow them to specify a loose dependency on the JAXB implementation."
11230856,2,0,1,javax.xml.bind.JAXB,"The JRE ships with a specific implementation of the JAXB impl, which was equivalent to JAXB RI 2.1.7 for the longest time."
11230856,2,0,1,javax.xml.bind.JAXB,"Sure you can use the built-in JRE JAXB implementation, and if it works for your app, you surely should try."
11230856,2,0,1,javax.xml.bind.JAXB,"Nonetheless, some reasons that could lead you to want a separate JAXB implementation include : a left-over bug (addressed in a newer release); need a newer JAXB API such as JAXB 2.2.x (which comes in more recent version of the JRE); want to use a different implementation altogether (because it happens to have a better API and/or performance for your particular usage), etc..."
11230856,2,0,1,javax.xml.bind.JAXB,"So back to your jersey question, I'm guessing again that they wanted to give developers the flexibility to pull in their JAXB impl of choice."
11230856,2,0,1,javax.xml.bind.JAXB,"However, the fact that the JAXB RI is specifically marked as a dependency, undercuts the argument."
11232696,1,0,3,javax.xml.bind.JAXB,JAXB XSD Already Defined type.
11239464,2,1,1,javax.xml.bind.JAXB,You can use JAXB to generate Java classes from XSD and then use tool like STJS to generate JavaScript from that Java.
11243184,1,0,2,javax.xml.bind.JAXB,Will JAXB handle file locking for me?
11243184,1,0,2,javax.xml.bind.JAXB,Does JAXB already handle file locking for me?
11843445,2,0,0,javax.xml.bind.JAXB,"However, if this does not work, use the Jackson JSON provider instead of the default JAXB one."
11245347,1,0,1,javax.xml.bind.JAXB,"JAXB add grouping element to a list, .NET like."
11245347,1,0,1,javax.xml.bind.JAXB,I need to deserialize this file in Java and chose to use JAXB.
11254030,1,0,0,javax.xml.bind.JAXB,"Im using  JAXB.marshal(list,file.xml) to write an XML file."
11255052,1,0,1,javax.xml.bind.JAXB,JAXB/Jersey issue with unmarshaling complex types with interfaces.
11255052,1,0,1,javax.xml.bind.JAXB,"If two or more, this cause an issue with marshaling/unnmarshaling, and JAXB doesn't know what class to bind it should bind to the entity field, since it rely on name as well (name = ""response"") code."
11255170,2,1,0,javax.xml.bind.JAXB,JAXB doesn't do interfaces.
11255170,2,1,0,javax.xml.bind.JAXB,The solution is either generics or abstract classes (annotated with @XmlTransient to make JAXB ignore the base class and @XmlSeeAlso to make it use specific implementations instead).
11255170,2,1,0,javax.xml.bind.JAXB,"That solves the Java part, but you still need to fix the XSD part of the equation (remember that JAXB only sees an XML version of your JSON through Jersey)."
11258554,1,0,0,javax.xml.bind.JAXB,"After enabling validation of incoming XML on JAXB web service, I'm getting error message, when I send in request the Invalid index -1."
11266910,2,1,1,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11266910,2,1,1,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry: code.
11266148,1,0,0,javax.xml.bind.JAXB,JAXB facilities in unmarshaling.
11268856,2,0,4,javax.xml.bind.JAXB,If this were my project I would avoid trying to manually dissect the data in the HTML and instead let Java do it for me by using JAXB.
11274752,1,0,2,javax.xml.bind.JAXB,Spring - Spring-WS with SOAP with attachements or MTOM with JAXB as data binder.
11274752,1,0,2,javax.xml.bind.JAXB,The response will be a JAXB object.
11274752,1,0,2,javax.xml.bind.JAXB,I have already setup the Spring-WS environment and can send and receive requests usign JAXB.
11275089,2,1,2,javax.xml.bind.JAXB,Because Java REST frameworks based on JAX-RS can do that by using JAXB (Java XML Bindings) an object conversion framework used also in the Java WS framework.
11275912,1,0,0,javax.xml.bind.JAXB,Spring-WS - How to enable MTOM with JAXB using Maven plugin.
11275912,1,0,0,javax.xml.bind.JAXB,Two questions about generating JAXB objects.
11276021,2,0,2,javax.xml.bind.JAXB,"Also, for my money, I'd use JAXB or some other XML-based tool to serialize your data as it is saved in text format and thus understandable when read."
11279561,2,1,1,javax.xml.bind.JAXB,JAXB could marshall/unmarshall that sucker with just some annotations in your regular classes.
11279608,1,0,0,javax.xml.bind.JAXB,"I might use a JApplet embedded in an HTML page, and then just communicate with the JApplet via JAXB?"
11282513,2,0,1,javax.xml.bind.JAXB,I'd wonder why you need this when JAXB is part of the JDK.
11296678,2,0,1,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11289278,1,0,2,javax.xml.bind.JAXB,Generate sample XML from JAXB using Eclipse.
11289278,1,0,2,javax.xml.bind.JAXB,Let's say I've created JAXB class in eclipse.
11289278,1,0,2,javax.xml.bind.JAXB,"(Using @XmlRootElement, @XmlAttribute, etc) Is there a plugin which generate me example XML preview from my JAXB annotated class ?"
11309103,2,0,1,javax.xml.bind.JAXB,You can use JAXB marshaller for doing this.
11293116,1,0,0,javax.xml.bind.JAXB,Straightforward way of doing it to marshal xml using JAXB and then create .hbm.xml file for each table/parent element.
11301522,1,0,3,javax.xml.bind.JAXB,"Using JAXB with signatures, encryption and encoding."
11301522,1,0,3,javax.xml.bind.JAXB,A few of my coworkers have high opinions of JAXB for marshalling and unmarshalling XML docs.
11301522,1,0,3,javax.xml.bind.JAXB,My hope is that I'm just missing something basic in JAXB and it will be a breeze after I get that.
11308512,1,0,1,javax.xml.bind.JAXB,JAXB MOXy Mapping Multiple Object iterations to single XML.
11308512,1,0,1,javax.xml.bind.JAXB,I am using JAXB MOXy to map my java objects to XML.
11311412,2,0,1,javax.xml.bind.JAXB,"I think you're missing the namespace prefix on the <javaType> element - it needs to be in the JAXB namespace, not the XML Schema or WSDL namespace."
11311374,1,0,2,javax.xml.bind.JAXB,Binding XML using POJO and JAXB annotations.
11311374,1,0,2,javax.xml.bind.JAXB,I have the following xml format that i want to bind it through a POJO and using JAXB annotations.
11318837,2,0,0,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11318837,2,0,0,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry: code.
11316023,1,0,5,javax.xml.bind.JAXB,The JAXB clases are generated correctly.
11319741,1,0,1,javax.xml.bind.JAXB,JAXB null instead empty string during marshaling.
11329816,2,1,0,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11329816,2,1,0,javax.xml.bind.JAXB,jaxb.properties To use MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
11327385,1,0,0,javax.xml.bind.JAXB,Advice needed in debugging JAXB / JBOSS behaviour.
11327385,1,0,0,javax.xml.bind.JAXB,"I'm assuming that this is related to JAXB, but when I debug the code, my JAXBContext appears to come from the same jar file both in the app server and outside it."
11329039,2,0,1,javax.xml.bind.JAXB,My co-workers had some troubles with JAXB in past.
11329388,1,0,2,javax.xml.bind.JAXB,JAXB mapping for a map.
11329388,1,0,2,javax.xml.bind.JAXB,"Using JAXB, how to map <entry key=""childResources""> below?"
11333165,1,0,0,javax.xml.bind.JAXB,"Can't call ""get"" on null value in JAXB generated model."
11333165,1,0,0,javax.xml.bind.JAXB,"I am not so familiar to JAXB but this is the context I have, please read everything to understand."
11333165,1,0,0,javax.xml.bind.JAXB,I am doing the following to get a value using JAXB from this XML... XML Document snippet (Original): code.
11333165,1,0,0,javax.xml.bind.JAXB,"As I said, I want something automate without modifying the code and I don't know if there is some JAXB configuration or something to do for this."
11335449,2,1,1,javax.xml.bind.JAXB,JAXB (JSR-222) is the Java standard for converting objects to/from XML.
11335449,2,1,1,javax.xml.bind.JAXB,The objects JAXB uses are POJOs (plain old Java objects).
11335449,2,1,1,javax.xml.bind.JAXB,Since JAXB is designed to work with existing classes there may be some logic that can be worked out to support your use case.
11341877,2,1,1,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11341877,2,1,1,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
11340316,1,0,1,javax.xml.bind.JAXB,JAXB inheritance + element rename.
11343610,1,0,1,javax.xml.bind.JAXB,JAXB mappable XML elements.
11343610,1,0,1,javax.xml.bind.JAXB,"But when JAXB unmarshal the XML document, it will has only elements, for example: code."
11343610,1,0,1,javax.xml.bind.JAXB,"When I marshal it, it should become (like the JAXB java code): code."
11358421,2,0,0,javax.xml.bind.JAXB,I could parse the XML Document with DOM to a tree and marhalling with JAXB...
11344031,1,0,2,javax.xml.bind.JAXB,High lock contention in sun.misc.URLClassPath.getLoader under JAXB unmarshaller.
11344031,1,0,2,javax.xml.bind.JAXB,Did we implement JAXB code properly?
11350919,2,0,1,javax.xml.bind.JAXB,"You cannot call or assign a variable without knowing it at compile time (well, with reflection you could but it's far to complex) So yes, the solution is to have a switch case (only possible on strings with java 1.7), or using an hashmap or equivalent Or, if it's about importing XML, maybe you should take a look on JAXB"
11351020,1,0,5,javax.xml.bind.JAXB,"In this case though, I don't see using JAXB XML adapters as a viable solution for three reasons."
11351020,1,0,5,javax.xml.bind.JAXB,"I could create the JAXB classes from the XML schema, then rely on this tool to generate the objects of those classes based on the context of our model object."
11351020,1,0,5,javax.xml.bind.JAXB,"This would keep the problem very close to the standard usage model for JAXB, but I think it would be a nightmare to develop, test and maintain."
11351020,1,0,5,javax.xml.bind.JAXB,"#3 Separate the object graph problem like I would in #1, but use JDOM instead of JAXB."
11351020,1,0,5,javax.xml.bind.JAXB,"This would remove all of the JAXB required classes and mappings, but require another custom tool be built to manage the model object to DOM tree mappings."
11352335,2,1,2,javax.xml.bind.JAXB,"To make the code more pleasant, use all the xjc plugins you can find for JAXB, such as the fluent-api and value-constructor ones."
11352124,2,0,1,javax.xml.bind.JAXB,"In this   case though, I don't see using JAXB XML adapters as a viable solution."
11353790,1,0,6,javax.xml.bind.JAXB,"Note sadly that Java.util.Map to JSON Object with Jersey / JAXB / Jackson was not helpful, though it showed great promise."
11360732,2,1,7,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11360732,2,1,7,javax.xml.bind.JAXB,"The following will work if you are using MOXy, and should work with any other JAXB provider."
11360732,2,1,7,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry (see: http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
11361282,2,1,6,javax.xml.bind.JAXB,"Excluding that dependency solved the issue (as JDK 7 comes with a sensible JAXB implementation, which will be referenced within the System CL, which is fine)."
11368076,1,0,5,javax.xml.bind.JAXB,How to make JAXB Marshaller marshal abstract class based on its runtime type?
11368076,1,0,5,javax.xml.bind.JAXB,And here is the piece of code using JAXB to Marshall a CarTestReport object -  code.
11368076,1,0,5,javax.xml.bind.JAXB,"The problem is, because of the abstract type Car, JAXB ignores it and doesn't marshall the Ferrari object when it marshals the CarTestReport object."
11368694,2,1,10,javax.xml.bind.JAXB,The JAXB system doesn't look through the classpath for any possible JAXB-annotated classes.
11368694,2,1,10,javax.xml.bind.JAXB,One quick and dirty way to tell JAXB about Ferrari is to add @XmlSeeAlso({Ferrari.class}) at the top of your Car class.
11368694,2,1,10,javax.xml.bind.JAXB,"Another way to tell JAXB about Ferrari would be to pass that class to the JAXBContext.newInstance method, i.e.: code."
11368694,2,1,10,javax.xml.bind.JAXB,"Or if all of your JAXB classes are in the same package, e.g."
11368694,2,1,10,javax.xml.bind.JAXB,"From what I understand, this combination of annotations tells JAXB that the Car class maps to an XML schema type (so you won't get any elements named ""car""), and that the Ferrari class is an element of that type (so you can have elements named ""ferrari"")."
11369582,1,0,0,javax.xml.bind.JAXB,How to marshall java.lang.Exception using JAXB Marshaller?
14483428,2,0,0,javax.xml.bind.JAXB,I do not get this exception if I use JAXB version that is distributed with the JRE.
14483428,2,0,0,javax.xml.bind.JAXB,"However, if I include explicitly JAXB v. 2.1.7, I run into this problem."
14483428,2,0,0,javax.xml.bind.JAXB,The JAXB version included in your JDK can be found by running code.
11370741,2,0,1,javax.xml.bind.JAXB,They should just be annotated JAXB entities.
11379805,1,0,0,javax.xml.bind.JAXB,I've even tried JAXB instead of XStream to unmarshal.
11379805,1,0,0,javax.xml.bind.JAXB,"Like I mentioned,I've even tried JAXB to unmarshal instead of XStream...still same issue."
11382158,1,0,8,javax.xml.bind.JAXB,"Can I create one class, annotate it with JAXB annotations(for XML support) and declare in web.xml  code."
11382696,2,0,6,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11382696,2,0,6,javax.xml.bind.JAXB,"Can I create one class, annotate it with JAXB annotations(for XML support) and declare in web.xml for JSON (Jackson library) support?"
11382696,2,0,6,javax.xml.bind.JAXB,EclipseLink JAXB (MOXy) offers native XML binding and is designed to enable you to use the same object model for both JSON and XML.
11383494,1,0,7,javax.xml.bind.JAXB,"Spring WS and JAXB - Configuring SOAPMessageDispatcher, DefaultMethodEndpointAdapter and MarshallingPayloadMethodProcessor."
11383494,1,0,7,javax.xml.bind.JAXB,To enable attachments:   Why do i need to configure a JAXB marshaller?
11383494,1,0,7,javax.xml.bind.JAXB,The request/response objects for the non attachment webservice are also JAXB based so this suggests that maybe i am not doing this right (Even though it works).
11386030,2,0,2,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
11386030,2,0,2,javax.xml.bind.JAXB,MOXy like any JAXB implementation will use property (public) access by default.
11386030,2,0,2,javax.xml.bind.JAXB,jaxb.properties To configure MOXy as your JAXB provider you need to add a file called jaxb.properties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
11388851,2,1,4,javax.xml.bind.JAXB,You may try JAXB (Java Architecture for XML Binding) API.
11394675,1,0,3,javax.xml.bind.JAXB,I first tried JAXB but found I got Darvik issues.
11402103,2,0,0,javax.xml.bind.JAXB,This answer how to serialize and de-serialize objects using JAXB?
11408652,1,0,0,javax.xml.bind.JAXB,I have used JAXB (xjc)but it does not return me a list of all complexTypes .
11410653,1,0,1,javax.xml.bind.JAXB,I even tried wrapping it up in JAXB: code.
11411392,2,1,1,javax.xml.bind.JAXB,"Your JAXB mappings appear to be correct, and since you have mapped your class with @XmlRootElement you do not need to wrap the object in a JAXBElement."
11411392,2,1,1,javax.xml.bind.JAXB,I also double checked and your XStream mappings appear to match your JAXB mappings (see below).
11411392,2,1,1,javax.xml.bind.JAXB,EstateDTO  I have simplified your EstateDTO class by taking advantage of JAXB being configuration by exception.
11411392,2,1,1,javax.xml.bind.JAXB,Demo Below is some standalone JAXB code to ensure that everything works.
11421796,2,0,0,javax.xml.bind.JAXB,"Can't you just convert the XML into a Java object, using something like JAXB - see here."
